author,published_at,like_count,text,public,video_id
@suburmakmurrr,2026-03-27T02:55:23Z,0,​@aidigamers4608tempatmu dimana ?,True,lmcwEO9Lqe8
@suburmakmurrr,2026-03-27T02:58:11Z,0,"Kerja di SPPG itu bukan hal yg mewah, teman saya punya SPPG dan restoran dan keluhan dia adalah susahnya mencari pekerja. Cobalah melamar pekerjaan , ada banyak lapangan pekerjaan yang tersedia. Kalau keluarga mereka kerja di SPPG artinya ditempat lain ada pekerjaan buat kamu.",True,lmcwEO9Lqe8
@onesmil79,2026-03-25T14:06:55Z,0,Min kalau bisa jangan adu domba bangsa ini ya. Program MBG sejatinya baik kok cuman banyak dikelola sama orang yang sdm nya kurang baik. Kita semua tahu kalau warga indo itu mau yang diatas atau dibawah juga suka dengan korupsi. Kita percayakan saja dengan pemerintah kita ini karna ini adalah pilihan mayoritas kita memilih presiden prabowo beserta program nya. Sehat selalu mimin dan tim ❤,True,lmcwEO9Lqe8
@UswatunHasanah-gb4xc,2026-03-25T14:48:02Z,1,Edukatif gini kok adu domba sih,True,lmcwEO9Lqe8
@stefanusasen168,2026-03-25T14:06:11Z,0,"😅 sekarang ngomongin uang kok omongin politik terus kayak channel sebelah, saya tkt sudah tidak independen",True,lmcwEO9Lqe8
@candle56,2026-03-25T14:04:59Z,0,"untuk jalanin mbg itu , butuh fondasi yang besar banget , sekarang kita jalanin mbg itu ibarat gajah di atas sapu lidi , nah kalo sapu lidi ini di ganti dulu sama beton , baru tuh gajah bisa berdiri diatasnya. soalnya fondasinya sendiri aja masih lumayan banyak yang bolong menurut saya. dengan kata lain harusnya pemerintah fokusnya itu ke fondasi , terutama sistem yg masih amburadul di negara ini.",True,lmcwEO9Lqe8
@busanpadse,2026-03-25T13:57:59Z,1,Buat pembayar pajak ... Itu beban sangat berat ... Berapa juta wajib pajak ... Sampai bisa kumpulin 300 triliun segitu,True,lmcwEO9Lqe8
@Evilium0,2026-03-25T23:27:19Z,1,"Anggaran APBN akhir tahun 2025 defisit. -Rp1.130,4 T, padahal sudah banyak penghematan anggaran di beberapa sektor terkait. Lalu dengan kabinet gemuk dan juga stafsus yang fungsinya ga begitu keliatan juga. Akan jadi seperti apa APBN tahun ini. Ekonomi sedang sulit + banyak juga di PHK kalau gandalin pajak cukup sulit. Kasian juga si pak Pur dia punya visi tapi ketahan sama atasnya yang punya ego tinggi. Alhasil perekonomian saat ini stagnan",True,lmcwEO9Lqe8
@ajisawung-v9t,2026-03-25T13:56:00Z,1,Bahas kmp juga min,True,lmcwEO9Lqe8
@inilah_hidup,2026-03-25T13:55:48Z,0,Coba buat analisis sampah makannya..,True,lmcwEO9Lqe8
@hutaraja6978,2026-03-25T13:51:55Z,0,"Pip dikorupsi diem diem aja semua ,MBG dibahas mulu😂 ,padahal kantong nya sama",True,lmcwEO9Lqe8
@Dragonix_jin,2026-03-25T13:50:41Z,0,"yang bener2 harus di basmi!!! MBG, judol dan pinjol 😂",True,lmcwEO9Lqe8
@Dragonix_jin,2026-03-25T13:49:32Z,0,dulu bbm subsidi uda susah2 ama jokowi di kurangin untuk jalan dan tranportasi dan pertanian. lah skr MBG di kerjain. kembali lg ke zaman suram. 😂,True,lmcwEO9Lqe8
@HardWorker014,2026-03-25T13:48:51Z,0,"yang menguasai SPPG itu si coklat, si ijo, politikus, pejabat daerah, dll. jadi tau kan ini program bukan untuk rakyat kecil.",True,lmcwEO9Lqe8
@irfanarin8231,2026-03-25T13:41:57Z,202,"Kalo dari saya sendiri yang berdomisili dilingkungan desa, untuk sekarang lihat apa yang diperoleh dari program MBG ke anak-anak sekolah lebih ke tidak layak. Sering kali mereka disuguhkan makanan yang notabene tinggi gula dan non-tolerancy buat anak kecil. Untuk kami yang sudah dewasa sebenarnya hanya menjadi beban, fakta lapangan pemegang MBG adalah oknum non ahli gizi, mulai dari polisi, mantan bupati dan wakilnya maka tidak ayal jika MBG dibilang program korupsi berjamaah buat para poliTIKUS. Jujur sangat tidak rela dan amat tidak ridho jika bahkan keuntungannya masuk kekantong mereka, lebih rela jika ada hasilnya diberikan kepada guru honorer dan para tenaga pengajar agama didesa yang tanpa pamrih.",True,lmcwEO9Lqe8
@suburmakmurrr,2026-03-25T14:13:41Z,5,"Mohon maaf kak, Indonesia saat ini dalam keadaan DARURAT 

data mengatakan 30% bayi kekurangan gizi, IQ rata rata Indonesia cuma 78, Skor PISA Indonesia menunjukkan penurunan.

Ini data RED FLAG semua dan pemerintah HARUS melakukan sesuatu untuk menyelamatkan generasi emasnya, kalau enggak bener bener jadi generasi CEMAS

Pemerintah juga bingung karena Anggaran pendidikan sudah 20% sesuai amanat undang undang tapi kenapa hasil masih zonk ?

Trus dimana salahnya?????

Akhirnya Pemerintah menilai bahan SDM dasarnya yang harus segara di upgrade

percuma anggaran pendidikan 750 Trilyun tapi bahan SDM mentahnya belum dalam keadaan yang terbaik

Bayangkan Kalau 30% anak terbukti kekurangan gizi, bisa jadi yang 70% sisanya tidak mencapai potensi terbaiknya juga

Studi menunjukan bahwa kekurangan gizi di masa kanak-kanak menurunkan potensi IQ hingga 15–20 poin

Rata rata IQ yang seharusnya bisa 98 jadi cuma 78 gara gara kekurangan gizi

Inilah “risiko hilangnya generasi emas"" (lost generation risk)

SDM sebagai aset terpenting Indonesia bisa sia sia potensinya

dari 100 jenius yang lahir mungkin hanya 1 atau 2 orang saja yg berhasil mencapai potensi terbaiknya

Sisanya bisa gagal berkembang karena kekurangan gizi dan gagal mendapatkan beasiswa 

Jadilah program MBG yang tujuannya mengupgrade asupan gizi orang Indonesia mulai dari janin di perut ibu, para balita, anak , remaja sampai lansia

Sekitar sepertiga anggaran pendidikan dialihkan untuk menyiapkan kualitas gizi SDM Indonesia

Kenapa sampai sepertiga anggaran pendidikan dialihkan ke gizi?

Karena riset global menunjukkan 60–70% capaian akademik ditentukan kondisi biologis & gizi, baru sisanya kualitas pengajaran.

Jadi bukan sekolahnya dulu yang diperbaiki, tapi tubuh dan otaknya dulu yang harus siap belajar.

Apakah ini pasti berhasil? tidak ada yang 100% pasti.

Tapi sejarah menunjukkan negara yang melakukan strategi seperti ini mendapat hasil yang bagus

Contohnya Jepang pasca perang dunia 2, Korea Selatan era 1970-an, Singapura waktu masih negara berkembang, Vietnam dalam 20 tahun terakhir.

Negara negara itu melakukan intervensi gizi besar-besaran sebelum reformasi pendidikan.

MBG bukan diberikan kepada masyarakat yang ""kata BPS"" sudah 91% kaya, tapi MBG diberikan kepada sebuah bangsa yang belum mencapai potensi kecerdasan terbaiknya

ini bukan program sosial atau program pangan, ini program Indonesia untuk naik status menjadi negara maju",True,lmcwEO9Lqe8
@irfanarin8231,2026-03-25T14:27:33Z,7,"​​@suburmakmurrrbetul banget kak secara data, namun secara faktualnya program ""Makanan Bergizi Gratis"" hal demikian tidak tercapai setidaknya untuk sekarang. Mungkin ada langkah lain agar stunting gizi yang jadi problem bisa terselesaikan karena fakta lapangan dan isu yang beredar agaknya langkah pemerintah dalam menyelesaikan problem melalui MBG dinilai sangat kurang banget. Hem, kalo program buat naikin level kejenjang naik status yahh, sepaham saya terlalu memaksakan sebetulnya kalo kita hanya mempertimbangkan soal dianggap naik kasta kayak naik Range Rover 8,5M dijalanan berlumpur gitu demi marwah kesannya . Btw, adik aku kemarin dapet MBG susu Cimory non sugarless satu, Roti ngak jelas nilai gizinya satu, jeruk kecil banget yang warnanya kuning itu apa jenisnya lupa dapet 2, sama keripik dari tepung terigu yang suka disuguhin pas lebaran sebungkus moga naek ya IQ adekku sayang berkat MBG.🤣",True,lmcwEO9Lqe8
@suburmakmurrr,2026-03-25T22:46:04Z,0,"​@irfanarin8231tujuan utama MBG adalah menjadikan SDM Indonesia setara SDM negara maju kak, bukan menghilangkan stunting, itu hanya sinyal saja untuk segera melaksanakan MBG, tapi tujuan MBG jauh lebih besar lagi, ini human engineering",True,lmcwEO9Lqe8
@Evilium0,2026-03-25T23:34:56Z,5,"​@suburmakmurrrsetuju aku kak, cuman kalau mau fokus mengatasi sunting, lebih ke area yang memang zona merah sunting, dan lebih fokus ke pemberian gizi mereka, lebih condong ke area polosok atau tertinggi, di perkotaan besar tidak perlu, karna mereka sudah cukup dapet bantuan pendidikan, dari KJP dan dana BOS. Kalau pemerintah fokus saja ke zona merah itu(pelosok &, sekitar) dengan program ini, setidaknya tidak ada fenomena dapur mbg dimiliki oleh para penjabat yang mengincar keutungan semata.",True,lmcwEO9Lqe8
@arian_ariana,2026-03-25T23:35:06Z,11,"@suburmakmurrr masalahnya anak anak yang kurang gizi dalam data tersebut bahkan tidak sekolah, artinya program ini udah salah sasaran dari awal.",True,lmcwEO9Lqe8
@sehatibagus3024,2026-03-25T13:37:36Z,12,semoga beliau sadar dan berhenti memaksakan. rakyat yang tidak terdampak makin miskin,True,lmcwEO9Lqe8
@tobisial777,2026-03-25T13:33:25Z,0,"Cuma otak dongo yg bilang perbaiki ekonomi, cost and reward nya gak manuk akal 😂",True,lmcwEO9Lqe8
@dessyherliana4111,2026-03-25T13:32:45Z,0,Perbaiki ekonomi Indonesia,True,lmcwEO9Lqe8
@mrackhbr,2026-03-25T13:29:52Z,0,Program ini kurang realistis bagi saya untuk kondisi ekonomi dan politik serta sdm saat ini.,True,lmcwEO9Lqe8
@indahrahelita,2026-03-25T13:21:10Z,0,"Secara niat sihh programnya sebenarnya bagus, apalagi kalau tujuannya untuk kesejahteraan masyarakat. Tapi yang sering jadi concern itu implementasi di lapangan dan pengawasan anggarannya. Tanpa kontrol yang kuat, program sebagus apapun bisa jadi gak optimal atau bahkan disalahgunakan.",True,lmcwEO9Lqe8
@lionelpussi8662,2026-03-25T13:20:01Z,550,MBG itu jelas beban APBN. Untung cuma dinikmati pemilik dapur mbg. Gizi yg didapat siswa tdk seberapa. Karna byk dikorupsi oleh pengelola.,True,lmcwEO9Lqe8
@ngabngabchannel6740,2026-03-25T14:22:23Z,7,barusan benn1x maki-maki CEO mbg?🤣buruan tonton vidionya sebelum di hapus💀,True,lmcwEO9Lqe8
@1_0yen,2026-03-25T14:33:14Z,3,Yang masak? Ngantar? Cuci piring? Petani? Peternak? Pedagang sayur ayam? Kemakan narasi para penghianat atau jangan² anda sendiri penghianat yang terima dollar itu?,True,lmcwEO9Lqe8
@penggunainternet7886,2026-03-25T15:46:11Z,15,​@1_0yen bagaimana dengan ibu kantin & pedagang kaki lima yang sepi gegara MBG?,True,lmcwEO9Lqe8
@1_0yen,2026-03-25T16:09:07Z,1,​@penggunainternet7886namanya rezeki itu tidak akan tertukar. Alfa Indo? 😊,True,lmcwEO9Lqe8
@williemherbert1456,2026-03-25T16:37:56Z,0,"@1_0yen Bangsat dibilang pengkhianat padahal udah jelas banyak kontrak kemitraan dikasih kpd pihak yang tertentu berkehendak memonopoli pasar distribusi produk organik dan pangan di Indonesia beserta di bidang pengelolaannya saat sedang kondisi lemah dan rentan pasca-pandemik utk diakuisisi aset mereka.

Gini yah, petani gak amat diuntungkan sama sekali sebab mereka seringkali menjual hasil panennya scr tidak langsung melalui tengkulak yg kini makin terorganisir menekan kuasa tawar-menawar trhdp para petani serta pedagang di pasar dan konsumen, kedua kebanyakan yg ngerjain dapur tsb berstatuskan sukarelawan, sedikit yg bisadiangkat mjd P3K shg rentan mendapat bobot kerjaan diatas jobdesk ditentuin dan kompensasi dikasih saat menerima tawaran kerja, sama nasib dgn yg mengantarkannya dan memasaknya sama sekali enggaklah profesional dipekerjakan dan diikutkan dalam struktur tempat kerja yg jelas hubungannya.

Dan bilang penerima uang Dollar, sodorin klaim tsb kpd si Gemoy yg merupakan agen tidurnya Mossad, dan penjilat korporat AS, dan anak didikan Akmil Westpoint yg tunduk dgn Washington D.C., malahan yg jd antek asing sesungguhnya udh mengerumuni jabatan pemerintah negeri ini sendiri yg rela mendzolimin rakyatnya akibat memubazirin uang pajak senilai belasan triliun dgn bergabung ke Board of Peace, yg mana utk apaan jika pada akhirnya negara bengis Amerika tsb tetap ngekeh ganggu urusan negara lain dgn agresi militernya.",True,lmcwEO9Lqe8
@padliummil7359,2026-03-25T13:18:39Z,0,Beban negara,True,lmcwEO9Lqe8
@topglobal6675,2026-03-25T13:16:27Z,9,Saya menyesal pilih Prabowo,True,lmcwEO9Lqe8
@erickargan931,2026-03-25T16:19:02Z,0,Sama kak,True,lmcwEO9Lqe8
@MuhammadMuttakin-h9v,2026-03-28T06:19:34Z,0,Alhamdulillah ga milih prabowo😅,True,lmcwEO9Lqe8
@manggunawan915,2026-03-25T13:15:33Z,0,"MBG , Membuat Bodoh Generasi",True,lmcwEO9Lqe8
@asrullahlolawa,2026-03-25T13:15:07Z,0,Hoax tu..... MBG sama sekali tidak mengambil anggaran pendidikan.....,True,lmcwEO9Lqe8
@Robustavibe,2026-03-25T13:11:22Z,1,Mbg itu wajib buat nutrisi pertumbuhan buat ekonomi juga muter banyak di masyarakat dari pada ikn gak di tempatin mending buat makanan bergizi di makan,True,lmcwEO9Lqe8
@HanifRajinSholat,2026-03-25T13:47:21Z,2,emg bergizi?😂😂,True,lmcwEO9Lqe8
@ngabngabchannel6740,2026-03-25T14:24:50Z,1,"cerdas, pasti nonton bennix🔥🥶",True,lmcwEO9Lqe8
@DriveKesembilan,2026-03-25T15:58:00Z,1,Mending edukasi gizi sama pendidikan gratis biar pada bebas stunting & pinter2 noh. Orang indo itu mampu beli makan tapi juga banyak yang gak bisa sekolah tinggi,True,lmcwEO9Lqe8
@Robustavibe,2026-03-26T01:25:45Z,0,Tanya noh ke tukang masak,True,lmcwEO9Lqe8
@bklarief7280,2026-03-25T13:11:02Z,0,"Klo Bapak Soemitro djojohadikusumo hidup mungkin Dia akan menempeleng anaknya (Prabowo) krna betapa buruk nya Mempertahankan proyek yg konsumtif 
MBG dan Mengimport Mobil dari india demi KDMP ini,  betapa Kurang bijaksananya anak seorang ekonom ulung Menangani Fiskal dan moneter RI😊",True,lmcwEO9Lqe8
@zoue.,2026-03-25T13:09:15Z,0,"Memperbaikin ekonomi para donatur relawan pemenangan wowo yg udh kalah berkali2, alias bagi2 jatah buat balik modal 😅",True,lmcwEO9Lqe8
@devlinme5541,2026-03-25T13:07:03Z,0,"Termasuk kendaraan listrik ini buat siapa? Siapa pemilik tambang nikel, pabrik batt ev, dan komponen pendukung lainnya?",True,lmcwEO9Lqe8
@Evilium0,2026-03-25T23:51:32Z,0,"Kalo sumber dari internet, para investor Aseng yang memilik tambang itu, negara cuman dapet dari izin pajaknya aja 😢",True,lmcwEO9Lqe8
@peluangbisnis8561,2026-03-25T13:03:29Z,1,"Pasti beban, seharusnya uang sebesar itu dipakai untuk pembangunan.atau  membuka bisnis yg menyerap lapangan kerja, contoh nikel kenapa uang sebesar itu gak digunakan untuk pemanfaatan nikel contoh membuat ekosistem motor listrik, supaya gak kecekik impor bensin,",True,lmcwEO9Lqe8
@Evilium0,2026-03-25T23:49:00Z,0,"Sektor pertambangan dipegang oleh pejabat dan investor Aseng, negara cuman dapet dikit doang. Ini yang lucunya, padahal bisa loh, beli teknologi dan investasi pertahanan, panggil tenga ahli luar dikombinasikan oleh tenga ahli dalam negri. Eh tapi di negari ini cuman bisa kasi perizinan aja. Memang lucu negara ini.",True,lmcwEO9Lqe8
@ramadhan7695,2026-03-25T13:02:59Z,0,"MBG membuat uang mengalir ke bawah melalui pegawai SPPG, sistem nya yg harus dibenahi bukan di hentikan, dan JUDOL yg harus dimusnahkan. dan jangan pakai data CELIOS yg ktanya terima uang SOROS",True,lmcwEO9Lqe8
@teguhcipta27,2026-03-25T13:02:31Z,0,"Prasmanan, kasih uang langsung ke orang tua atau hentikan!",True,lmcwEO9Lqe8
@RiskiRsk-kb3ep,2026-03-25T12:59:17Z,36,Si bro dari muda emng sudah keras kepala apalagi di masa tuanya 😭😭😭,True,lmcwEO9Lqe8
@asrullahlolawa,2026-03-25T13:17:01Z,1,"Klw hidupmu masih miskin, nga usah bicara seolah-olah kamu kaya..... fokus perbaiki diri sendiri dibandingkan nyinyir yang bukan urusan dan keahlian mu",True,lmcwEO9Lqe8
@IX17RHAM,2026-03-25T13:41:02Z,6,​@asrullahlolawa Prabowo juga ga punya keahlian d bidang gizi/pangan. Ya tapi dia kaya sih..,True,lmcwEO9Lqe8
@a.shimatta,2026-03-25T13:45:16Z,5,"Rata-rata yang milih dia kasian, eh sekarang malah rakyat nya sendiri yang kasian",True,lmcwEO9Lqe8
@paperboycoffe,2026-03-25T13:46:33Z,0,"​@asrullahlolawandoh cok
duit pajak iku cok
kalo duit pribadi prabowo jelas gak ada yg nyinyir
picek elo ya",True,lmcwEO9Lqe8
@RiskiRsk-kb3ep,2026-03-25T13:51:43Z,2,"​@asrullahlolawa...saya bayar  pajak buat gaji,tunjangan dan membiayai 42 kali saya Bro kunjugan keluar negri😅",True,lmcwEO9Lqe8
@bolabundar1542,2026-03-25T12:59:15Z,0,"proyek markup aj mgb mah, bkn rahasia umum",True,lmcwEO9Lqe8
@Sovetskaze,2026-03-25T12:58:35Z,0,"Dari awal kurang setuju ama MBG Krn lebih ke buang² anggaran (jadi tai doang njim),apalagi makan cuma sehari sekali itupun makanannya kgk bergizi amat(malah kek snack/hidangan pas ada acara)
Trus melihat dari adik dan tetangga gw yg masih sekolah malah bisa dibilang kgk efektif sama sekali 
Menurut gw sendiri sih anggaran segitu banyaknya lebih efektif buat melengkapi fasilitas pendidikan (kek lab komputer dengan Spek memadai), riset saintek apalagi manufaktur semikonduktor & ai yg jelas bagus untuk jangka panjang",True,lmcwEO9Lqe8
@visencorp6502,2026-03-25T12:58:20Z,2,"7:25 itu maksudnya aktivitas bagi2 proyek kah? Wkwkwkwk semua orang tahu tapi ga banyak yang berani ngomong secara blak2an 😂

Btw bener sih poin video ini soal program lain yg dikorbankan. Tenryuubito suka koar2 kalo program ini buka lapangan pekerjaan dan bantu ekonomi petani. Padahal itu dicapai dengan mengorbankan orang yg ga dapat manfaat mbg, mana lapangan pekerjaan yang dibuka ternyata berstatus relawan alias tenaga murah dan ga punya daya saing 😅 sedangkan sektor swasta yang nyumbang lapangan kerja profesional, bergaji layak, dan valuenya lebih besar malah dibogem mulu pake pajak, pungli, birokrasi mbulet, kondisi ga aman, plus kebijakan absurd pulak",True,lmcwEO9Lqe8
@muammarcellonovantyo8263,2026-03-25T12:58:17Z,0,"Bwt modal 2029, dgn modal negara....mkin tua mkin aneh, ga inget akhirat 😂",True,lmcwEO9Lqe8
@dewaputra9251,2026-03-25T12:56:20Z,0,"MBG ini program jangka panjang yang baru bisa dirasakan 10 tahun kemudian, tapi terkesan buru-buru sehingga gk bisa sustain kualitas dan efisiensi yang baik. ya kali MBG seluruh indonesia harus mapan dalam 1 periode sedangkan negara kayak korea dan jepang butuh bertahun-tahun sampai akhirnya stabil dijalankan. harus evaluasi lagi sih kalo bisa dapurnya di sekolah bukan dapur pihak ketiga sehingga sekolah bisa ikut mengawasi.",True,lmcwEO9Lqe8
@visencorp6502,2026-03-25T13:14:41Z,1,"Bad news, saran anda ga bakal dijalankan. Soalnya negaramu ini emang hobinya fomo dan mentalnya instan. Seneng banget bikin proyek raksasa secara instan, mulai dari whoosh, IKN, bukit algoritma, sekarang MBG, nambah lagi sekolah rakyat ama kopdes merah putih. Ga ada pilot project, ga ada pembangunan bertahap, maunya langsung jadi simsalabim. 

Bahkan ibu kota negara kita yg lama aja juga dibangun dengan mentalitas yg sama, dan lihatlah hasilnya wkwkwkwk",True,lmcwEO9Lqe8
@a.mfalah9228,2026-03-25T12:55:51Z,1,"Kata bawahan si bro, MBG lancar 🎉",True,lmcwEO9Lqe8
@RobanaLajalmandi,2026-03-25T12:52:53Z,0,"petaninya berseragam, dapurnya berseragam, dan koruptornya juga berseragam.

orang tua dapat tunjangan beras, anaknya kok masih dapat MBG",True,lmcwEO9Lqe8
@khoolishbyl16,2026-03-25T12:50:22Z,10,"Kalau dilihat dari anggaran 1 tahun MBG setara dengan biaya pembangunan toll trans Jawa saya rasa program ini tidak rasional, ditambah kondisi geopolitik global yang panas terutama di Timur tengah yang menggangu ketahanan rantai pasok dan energi global seharus nya pemerintah berfokus membangun ketahanan energi dan manufaktur domestik dibanding buang buang angaran untuk proyek populis yang secara praktek di lapangan gagal👀",True,lmcwEO9Lqe8
@Evilium0,2026-03-25T23:45:06Z,2,"Nah itu dia, jika dana ini dipakai setidaknya buat membantu sektor industrial, apakah ada kemungkinan penyerapan tenaga kerja akan tinggi, dan juga fokus ke bagian pertanian. Setidaknya hasil dari pertanian ini untuk ketahanan pangan.",True,lmcwEO9Lqe8
@WekaYara,2026-03-26T05:16:46Z,1,"Yg gw inget ikn ditolak, MBG ditolak, dulu dizaman jokowi pembanhunan tol aja itu dibilang kyk bikin tol hantu. Terus kita harus bngun apa",True,lmcwEO9Lqe8
@khoolishbyl16,2026-03-26T05:48:04Z,1,"​@Evilium0 Kalau pun ingin meningkatkan gizi dan sdm secara nasional biaya MBG 5 tahun sekitar 1500T jika dana tersebut dibuat membangun Industri ayam dan perikanan secara nasional untuk swasembada protein maka tidak harus mengeluarkan uang sebanyak itu estimasi saja 500T untuk meningkatkan sektor peternakan produksi masal yang bisa menurunkan harga protein 30-40% maka masalah stunting dapat terselesaikan secara lebih permanen masalah stunting karena ketidakmampuan masyarakat menengah kebawah membeli protein maka buat agar semua kelas mampu membelinya secara murah, berikutnya masalah sdm karena ketimpangan infrastruktur pendidikan antara kota besar, kabupaten,dan daerah terpencil dengan dana sisa 1000T harusnya lebih dari cukup untuk pemerataan infrastruktur pendidikan dan hasilnya lebih permanan itu pendapat pribadi saja.",True,lmcwEO9Lqe8
@khoolishbyl16,2026-03-26T05:55:32Z,2,"​@WekaYara Nggak semua yang dikatakan oposisi benar dan begitu juga sebaliknya, masalah politik di negara ini adalah ketidak kedewasaan berpolitik seperti oposisi yang sekedar tidak setuju tentang semua program pemerintah dan begitu juga pemerintah yang ngotot programnya paling benar yang terjadi bukan diskusi sehat dengan data tapi adu ego di parlemen maka tidak salah Gus Dur dulu menyebut gedung DPR seperti taman kanak kanak karena memang setidak dewasa itu orang orang di negara ini dalam berpolitik",True,lmcwEO9Lqe8
@WekaYara,2026-03-26T06:04:15Z,0,"​@khoolishbyl16 sebetulnya gw setuju MBG yg jadi soal bukan MBG harus dihentikan tapi sistemnya diperbaiki. Soal dana pendidikan yg dipotong, selama bertahun2 dana pendidikan itu naik tapi apa dampaknya terhadap siswa mereka tambah bodoh. IQ 78 itu setara simpanse padahal dana tiap tahun naik.",True,lmcwEO9Lqe8
@ArumWaharatri,2026-03-25T12:50:12Z,0,"Untuk bikin guru-guru yg udah underpaid, gajinya telat, trs dibikin ngiler

Biar makin bodoh lah bangsa kita, karena org2 pinter pada nyerah jd guru dan dosen",True,lmcwEO9Lqe8
@ahmadamirulwildan540,2026-03-25T12:42:12Z,0,"Alhamdulillah MBG sangat bermanfaat, di daerah-daerah",True,lmcwEO9Lqe8
@adit4494,2026-03-25T12:49:19Z,1,Pret,True,lmcwEO9Lqe8
@topglobal6675,2026-03-25T13:16:59Z,1,minimal nonton video dulu ya zer,True,lmcwEO9Lqe8
@panjifadlan2955,2026-03-25T12:40:34Z,0,"Programnya baik
Niatnya baik
Tapi
Pelaksanaanya masih kurang bagus
Mulai dari pelaksana pusat maupun lapangan


Solusi bukan hentikan program
Tapi evaluasi kesalahnya dimana dan perbaiki di permasalahannya

Itu harusnya yg dilakukan
Tapi kenapa pada koar2 hentikan program ini


Sudut pandang aku berarti ada yg merasa dirugikan
Entah itu pihak dalam negri dan luar negri
Karna klo programnya berhasil, dampaknya bakal sangat positif. Mulai ekonomi, fokus siswa ke sekolah dll

Saya rakyat loh ya
Bukan buzzer😂",True,lmcwEO9Lqe8
@visencorp6502,2026-03-25T13:17:22Z,0,"Kalo makan anggaran 335 T dan mengorbankan program lain yg lebih bermanfaat dan lebih berdampak nyata secara ekonomi, ya pasti banyak yg merasa dirugikan.

Kalo kita bikin program pake duit masyarakat ga bisa asal2an dengan dalih ""niat baik"" doang le",True,lmcwEO9Lqe8
@dandipebriyansah1768,2026-03-25T12:39:14Z,0,"Saya setuju program mbg karena bagus untuk akar rumput, itu pendapat mantan dari Dirut bank BCA , dan jepang sudah mulai 1954 kalau tidak salah , ekonomi jepang hancur parah karena dia, 2 kota di bom atom pada 1945 dan harus bayar biaya perang lagi.dan kita baru mau mulai",True,lmcwEO9Lqe8
@induksurat9883,2026-03-25T12:36:06Z,1,program yang ngajak banyak pihak buat korupsi. saling jaga biar tetap jalan programnya.,True,lmcwEO9Lqe8
@dwiheriyanto6391,2026-03-25T12:35:30Z,0,i don't care anymore...,True,lmcwEO9Lqe8
@ilhamkurnia3551,2026-03-25T12:32:45Z,0,"proyek dari global mungkin, makanya susah buat distop",True,lmcwEO9Lqe8
@BootWebid,2026-03-25T12:27:55Z,0,Jelas kita bisa liat dengan mata telanjang MBG adalah beban APBN dan beban ekonomi yang menyengsarakan rakyat.,True,lmcwEO9Lqe8
@iam1854,2026-03-25T12:26:22Z,0,"Udah byk yg komplain tapi Pororo nggak mau denger, emang paling rusak punya pemimpin salah tapi ngeyel...",True,lmcwEO9Lqe8
@Mr.Lonely601,2026-03-25T12:18:33Z,0,Kalau negara kaya Dan penduduk sedikit gpp sih mbg ini,True,lmcwEO9Lqe8
@4907koleutarvcbr,2026-03-25T12:18:07Z,183,"Pemerintah anti kritik min, pengen jadi aktivis tapi takut di siram air comberan😅",True,lmcwEO9Lqe8
@bklarief7280,2026-03-25T13:15:10Z,21,"Klo Bapak Soemitro djojohadikusumo hidup mungkin Dia akan menempeleng Prabowo krna betapa buruk nya Mempertahankan proyek yg konsumtif 
MBG dan Mengimport Mobil dari india demi KDMP ini,  betapa Kurang bijaksananya anak seorang ekonom ulung Menangani Fiskal dan moneter RI😊",True,lmcwEO9Lqe8
@ngabngabchannel6740,2026-03-25T14:22:56Z,2,sudah nonton benix blok?,True,lmcwEO9Lqe8
@SiblingGame-b7m,2026-03-25T16:59:26Z,4,bentuk sppg sebagai mesin penghasil elektabilitas untuk pencapresan prabowo 2 periode,True,lmcwEO9Lqe8
@adefnamikaze369,2026-03-25T18:53:45Z,1,"Efek domino MBG itu bagus selagi membeli bahan baku produk lokal, kalau produk impor baru ngomel blok .. Otak dipake.",True,lmcwEO9Lqe8
@Evilium0,2026-03-25T23:18:26Z,0,"​@adefnamikaze369dari hal ini bagus, cuman dari sisi anggaran banyak penyelewengan. Entah itu markup bahan baku. Atau beli produk kualitas dibawah yang seharusnya",True,lmcwEO9Lqe8
@alextp8821,2026-03-25T12:17:02Z,6,"Apapun pasti jadi beban, masalahnya itu soal ""EFISIENSI"" dan perbandingan ""MANFAAT / MUDHARAT"".",True,lmcwEO9Lqe8
@valentinoaldriansidabutar6191,2026-03-29T20:09:49Z,1,"Secara ekonomi, program ini berdampak besar pada petani, peternak, nelayan, UMKM pangan, dan tenaga kerja lokal (juru masak/pengantar) melalui penyerapan bahan baku dan penciptaan lapangan kerja.",True,lmcwEO9Lqe8
@rizkymaulana7839,2026-03-25T12:09:56Z,138,"Banyak sudah yang bersuara tapi tetap saja beliau bersikeras
Tolong lembutkan hati beliau ya rabb",True,lmcwEO9Lqe8
@ngabngabchannel6740,2026-03-25T14:18:13Z,8,ada info penting bennix barusan maki-maki jendra sawit?😹🤣buruan tonton sebelum ilang💀,True,lmcwEO9Lqe8
@tomisuprapto8996,2026-03-25T16:26:01Z,0,​@ayam247Firaun aja klo tau Prabowo langsung berguru brooo 😂,True,lmcwEO9Lqe8
@riangiar1448,2026-03-26T00:17:51Z,5,"kalau ga bisa dilembutkan, panggil aja ya rabb",True,lmcwEO9Lqe8
@dedeyusuf223,2026-03-26T00:49:19Z,0,mati in aja ya Rab,True,lmcwEO9Lqe8
